customer_id,age,customer_segment,product_category,payment_type,average_order_value,discount_percentage,customer_tenure_days,return_rate,purchase_frequency,engagement_score,support_ticket_rate,churn
3390,54.0,New,Sports,Debit Card,12302.09,19.56,1260,0.38095238095238093,0.016666666666666666,0.125,0.5238095238095238,0
3391,30.0,Inactive,Electronics,Net Banking,4516.93,28.18,673,0.2413793103448276,0.04309063893016345,0.06201550387596899,0.4482758620689655,0
3392,44.0,Premium,Electronics,Net Banking,37074.64,48.18,1174,0.25,0.0034071550255536627,5.051282051282051,2.75,0
3393,60.0,Premium,Electronics,Cash,44818.69,17.95,684,0.3181818181818182,0.06432748538011696,0.2702702702702703,0.22727272727272727,0
3394,35.0,Premium,Groceries,Net Banking,46983.7,25.81,1460,0.5918367346938775,0.03356164383561644,0.5723684210526315,0.2653061224489796,0
3395,50.0,New,Books,Net Banking,46392.87,8.24,1626,0.05263157894736842,0.023370233702337023,0.4,0.02631578947368421,0
3396,26.0,Regular,Electronics,Upi,37926.79,15.52,246,0.36,0.2032520325203252,0.9142857142857143,0.1,0
3397,62.0,Regular,Sports,Net Banking,27102.04,0.78,905,0.59375,0.03535911602209945,0.1736111111111111,0.0,0
3398,44.0,Premium,Furniture,Net Banking,13227.05,13.67,151,0.3333333333333333,0.17880794701986755,0.14864864864864866,0.3333333333333333,0
3399,62.0,Inactive,Furniture,Net Banking,23765.94,5.75,1624,0.5185185185185185,0.0166256157635468,3.4444444444444446,0.5925925925925926,0
3400,18.0,Regular,Electronics,Credit Card,23430.58,2.35,979,0.3333333333333333,0.021450459652706845,1.1496598639455782,0.42857142857142855,0
3401,33.0,Regular,Books,Debit Card,33140.65,38.63,1260,0.84,0.01984126984126984,0.5448275862068965,0.6,0
3402,44.0,Regular,Sports,Net Banking,3323.83,39.9,1308,0.58,0.0382262996941896,1.1282051282051282,0.06,0
3403,56.0,Inactive,Furniture,Debit Card,13425.53,42.07,1781,0.0,0.005614823133071308,0.8795180722891566,1.4,0
3404,44.0,Premium,Sports,Credit Card,3429.8,25.58,1697,0.23076923076923078,0.0076605774896876845,0.42567567567567566,0.3076923076923077,0
3405,34.0,New,Books,Credit Card,5296.42,39.36,1702,0.7916666666666666,0.01410105757931845,1.3837209302325582,0.4583333333333333,0
3406,48.0,Premium,Clothing,Upi,12480.63,37.95,1680,0.6111111111111112,0.010714285714285714,0.3669064748201439,0.2222222222222222,0
3407,61.0,Regular,Electronics,Credit Card,16864.88,19.0,450,0.9333333333333333,0.1,0.14814814814814814,0.4444444444444444,0
3408,25.0,Regular,Clothing,Upi,32030.88,5.68,53,0.0,0.1320754716981132,11.714285714285714,0.5714285714285714,0
3409,49.0,Regular,Sports,Credit Card,32655.95,10.2,1412,0.19230769230769232,0.018413597733711047,5.470588235294118,0.15384615384615385,0
3410,37.0,Premium,Sports,Debit Card,39316.7,21.89,1177,0.9285714285714286,0.0237892948173322,1.5238095238095237,0.39285714285714285,0
3411,34.0,Regular,Books,Cash,6436.0,41.63,1199,0.75,0.02335279399499583,3.142857142857143,0.35714285714285715,0
3412,63.0,Regular,Sports,Debit Card,25545.48,35.09,928,0.5,0.010775862068965518,0.2591240875912409,1.0,1
3413,66.0,New,Electronics,Credit Card,26733.4,35.99,582,0.6538461538461539,0.044673539518900345,0.296875,0.038461538461538464,0
3414,57.0,Inactive,Clothing,Cash,9557.13,9.58,501,0.6666666666666666,0.005988023952095809,0.89,5.666666666666667,0
3415,70.0,New,Electronics,Net Banking,10709.58,33.48,1090,0.2222222222222222,0.04128440366972477,0.2670807453416149,0.4444444444444444,0
3416,19.0,Premium,Books,Debit Card,16149.54,43.64,768,0.875,0.041666666666666664,0.3841642228739003,0.0625,0
3417,34.0,Premium,Groceries,Debit Card,14384.69,35.06,1624,0.3333333333333333,0.007389162561576354,0.4980237154150198,1.25,0
3418,35.0,New,Clothing,Credit Card,12641.46,15.31,821,0.7105263157894737,0.04628501827040195,0.09655172413793103,0.02631578947368421,0
3419,54.0,New,Electronics,Upi,15233.74,21.72,1673,1.0,0.014943215780035863,0.3430232558139535,0.44,0
3420,31.0,New,Furniture,Cash,39365.29,40.78,1677,0.6,0.008944543828264758,0.3159722222222222,1.3333333333333333,1
3421,42.0,Inactive,Electronics,Upi,6503.53,44.3,548,0.2222222222222222,0.016423357664233577,0.05343511450381679,1.5555555555555556,0
3422,69.0,Regular,Furniture,Debit Card,2654.41,37.78,319,0.9642857142857143,0.0877742946708464,4.741935483870968,0.6785714285714286,0
3423,58.0,New,Electronics,Net Banking,28401.48,19.86,637,0.7586206896551724,0.04552590266875981,1.3285714285714285,0.10344827586206896,0
3424,30.0,Inactive,Groceries,Cash,3310.2,6.58,1448,0.94,0.034530386740331494,5.387096774193548,0.14,0
3425,67.0,Regular,Clothing,Net Banking,31913.76,25.43,1170,0.20454545454545456,0.037606837606837605,0.24632352941176472,0.18181818181818182,0
3426,54.0,Premium,Sports,Debit Card,21655.3,39.32,718,0.8125,0.022284122562674095,0.59375,0.5,0
3427,69.0,Inactive,Sports,Credit Card,44844.62,35.56,948,0.14583333333333334,0.05063291139240506,0.6428571428571429,0.3333333333333333,0
3428,64.0,Premium,Groceries,Credit Card,43767.05,34.05,1113,1.0,0.04132973944294699,0.10946745562130178,0.30434782608695654,0
3429,32.0,Premium,Sports,Net Banking,45160.63,8.07,823,0.2222222222222222,0.02187120291616039,0.17532467532467533,0.6666666666666666,1
3430,24.0,New,Books,Upi,35669.36,38.32,1389,0.6666666666666666,0.012958963282937365,0.07746478873239436,0.4444444444444444,0
3431,41.0,Premium,Electronics,Credit Card,19199.77,25.23,1478,0.0,0.02435723951285521,0.07936507936507936,0.3055555555555556,0
3432,69.0,New,Sports,Cash,8515.8,23.84,760,0.5384615384615384,0.05131578947368421,0.22522522522522523,0.5128205128205128,0
3433,28.0,Premium,Groceries,Cash,46597.01,21.0,460,0.26,0.10869565217391304,0.2834008097165992,0.1,0
3434,38.0,Regular,Books,Net Banking,41086.02,49.74,472,0.9333333333333333,0.03177966101694915,0.21367521367521367,0.26666666666666666,1
3435,56.0,Inactive,Electronics,Credit Card,25545.48,17.24,1032,0.0,0.025193798449612403,0.18181818181818182,0.15384615384615385,0
3436,46.0,Premium,Clothing,Cash,44754.67,31.33,1642,0.6923076923076923,0.007917174177831911,0.3753501400560224,0.9230769230769231,0
3437,42.0,Regular,Books,Upi,3880.02,45.13,401,0.03125,0.0798004987531172,0.26229508196721313,0.09375,0
3438,18.0,Inactive,Furniture,Credit Card,3741.92,22.66,1005,0.38461538461538464,0.012935323383084577,10.6875,1.3846153846153846,0
3439,57.0,Regular,Groceries,Debit Card,42574.56,45.23,593,0.5172413793103449,0.048903878583473864,0.6296296296296297,0.6551724137931034,0
3440,23.0,New,Groceries,Cash,44739.31,38.36,1338,0.5,0.0029895366218236174,0.5042735042735043,3.5,0
3441,62.0,New,Electronics,Credit Card,27433.48,0.93,86,0.14814814814814814,0.313953488372093,0.05128205128205128,0.5555555555555556,0
3442,53.0,Premium,Books,Credit Card,47216.48,6.06,532,0.45454545454545453,0.020676691729323307,0.6433333333333333,0.7272727272727273,0
3443,56.0,Inactive,Groceries,Cash,2371.23,11.73,1086,0.98,0.04604051565377532,2.1538461538461537,0.38,0
3444,64.0,Regular,Electronics,Credit Card,18358.53,39.48,1707,0.2,0.01757469244288225,3.1875,0.16666666666666666,0
3445,53.0,New,Electronics,Credit Card,43254.34,44.3,376,0.35714285714285715,0.07446808510638298,0.12413793103448276,0.5,0
3446,68.0,Premium,Clothing,Upi,2830.43,25.66,1086,1.0,0.001841620626151013,0.3892857142857143,7.5,0
3447,62.0,Regular,Groceries,Credit Card,27289.88,47.47,651,0.8181818181818182,0.06758832565284179,50.333333333333336,0.22727272727272727,0
3448,39.0,Regular,Furniture,Upi,9210.79,12.41,292,0.7241379310344828,0.09931506849315068,0.7547169811320755,0.3103448275862069,0
3449,46.0,New,Groceries,Debit Card,5667.01,45.56,1654,0.045454545454545456,0.013301088270858524,1.3310810810810811,0.18181818181818182,0
3450,32.0,Regular,Books,Credit Card,16535.66,2.3,1027,0.20930232558139536,0.04186952288218111,0.18980169971671387,0.27906976744186046,0
3451,42.0,Inactive,Clothing,Upi,30436.32,10.06,949,0.6842105263157895,0.020021074815595362,0.25170068027210885,0.15789473684210525,1
3452,34.0,New,Furniture,Upi,28207.34,43.85,1121,1.0,0.039250669045495096,0.6744186046511628,0.36363636363636365,0
3453,38.0,Regular,Furniture,Cash,47907.94,4.3,339,0.6,0.014749262536873156,0.8177339901477833,2.6,0
3454,45.0,Premium,Furniture,Upi,31428.31,32.66,473,0.9655172413793104,0.0613107822410148,0.5974025974025974,0.6551724137931034,0
3455,44.0,Premium,Electronics,Cash,14297.61,10.64,1402,0.45454545454545453,0.007845934379457917,1.9473684210526316,0.7272727272727273,0
3456,56.0,Premium,Clothing,Debit Card,49335.02,21.93,110,0.0,0.14545454545454545,8.75,0.875,0
3457,48.0,Regular,Groceries,Credit Card,3879.47,25.45,914,0.782608695652174,0.02516411378555799,0.4192139737991266,0.5217391304347826,1
3458,62.0,Premium,Books,Debit Card,41767.13,38.67,731,0.75,0.005471956224350205,1.5221238938053097,1.25,0
3459,44.0,Premium,Electronics,Credit Card,19774.91,24.19,85,0.2916666666666667,0.2823529411764706,0.2,0.16666666666666666,0
3460,53.0,New,Sports,Credit Card,43194.87,17.45,1475,0.42424242424242425,0.022372881355932205,0.09966777408637874,0.3333333333333333,0
3461,37.0,Regular,Books,Net Banking,19342.54,0.35,1691,0.4,0.01478415138971023,0.6714801444043321,0.0,0
3462,52.0,New,Sports,Debit Card,2785.8,47.69,1713,0.10256410256410256,0.02276707530647986,3.25,0.20512820512820512,0
3463,58.0,Regular,Sports,Cash,6687.99,25.78,1421,0.3076923076923077,0.009148486980999296,0.8430493273542601,1.3076923076923077,0
3464,56.0,New,Books,Debit Card,36950.17,40.06,802,0.5,0.0024937655860349127,0.0547945205479452,0.0,1
3465,24.0,Regular,Clothing,Cash,2053.65,2.54,1029,0.06896551724137931,0.028182701652089408,1.3146853146853146,0.6206896551724138,0
3466,37.0,Regular,Groceries,Net Banking,22165.3,33.02,924,0.8888888888888888,0.03896103896103896,0.2996941896024465,0.19444444444444445,0
3467,29.0,Regular,Groceries,Upi,24744.74,15.05,1736,0.34782608695652173,0.026497695852534562,47.5,0.21739130434782608,0
3468,50.0,New,Electronics,Credit Card,7887.42,38.02,1031,0.5,0.03297769156159069,0.30859375,0.058823529411764705,0
3469,50.0,Regular,Sports,Credit Card,12909.28,36.29,886,0.6,0.0056433408577878106,0.4161290322580645,3.2,0
3470,31.0,Inactive,Furniture,Cash,4566.81,8.05,1739,0.75,0.006900517538815411,1.7428571428571429,0.5833333333333334,0
3471,69.0,Premium,Electronics,Credit Card,28377.75,1.19,1385,0.2857142857142857,0.01516245487364621,0.7552742616033755,0.14285714285714285,0
3472,44.0,Regular,Sports,Credit Card,47429.73,12.93,774,0.8333333333333334,0.023255813953488372,0.6,0.7777777777777778,0
3473,70.0,Premium,Sports,Net Banking,32670.22,18.99,1236,0.43333333333333335,0.024271844660194174,19.0,0.3333333333333333,0
3474,32.0,Premium,Electronics,Net Banking,34438.3,36.93,1641,0.46153846153846156,0.015843997562461912,0.5947368421052631,0.7692307692307693,0
3475,70.0,New,Groceries,Net Banking,36119.05,19.24,752,0.06451612903225806,0.041223404255319146,0.9612403100775194,0.3870967741935484,0
3476,26.0,New,Sports,Upi,46452.12,42.49,686,0.3958333333333333,0.06997084548104957,2.0972222222222223,0.2708333333333333,0
3477,29.0,New,Groceries,Cash,14732.15,31.16,1173,0.25,0.0034100596760443308,0.4774436090225564,4.0,0
3478,50.0,Premium,Groceries,Cash,15304.77,100.0,1463,0.08333333333333333,0.016404647983595352,0.023255813953488372,0.5416666666666666,0
3479,53.0,Premium,Groceries,Upi,8923.3,41.34,1637,0.8461538461538461,0.023824068417837508,0.725,0.1794871794871795,0
3480,61.0,Premium,Electronics,Credit Card,40120.11,6.98,533,0.72,0.04690431519699812,0.5211267605633803,0.24,0
3481,28.0,Regular,Clothing,Credit Card,10102.04,27.2,191,0.25,0.020942408376963352,1.489795918367347,1.75,0
3482,24.0,New,Clothing,Net Banking,1561.89,17.68,1050,0.4883720930232558,0.040952380952380955,0.5330739299610895,0.23255813953488372,0
3483,38.0,Premium,Sports,Debit Card,18096.22,28.48,873,0.42105263157894735,0.021764032073310423,1.6296296296296295,0.10526315789473684,0
3484,56.0,Regular,Groceries,Cash,35521.81,26.16,1148,1.0,0.02613240418118467,0.1165644171779141,0.4666666666666667,0
3485,30.0,New,Sports,Debit Card,25545.48,16.41,1375,0.5,0.004363636363636364,0.5343137254901961,3.1666666666666665,0
3486,31.0,Inactive,Groceries,Cash,44318.67,26.86,1123,0.6304347826086957,0.04096170970614425,0.1906158357771261,0.043478260869565216,0
3487,27.0,Inactive,Groceries,Debit Card,34778.78,30.0,1792,0.3333333333333333,0.0016741071428571428,0.09698996655518395,4.333333333333333,1
3488,45.0,Inactive,Groceries,Credit Card,35332.22,8.41,913,0.3333333333333333,0.029572836801752465,1.0,0.6296296296296297,0
3489,51.0,Premium,Groceries,Credit Card,23149.93,21.71,1694,0.07894736842105263,0.02243211334120425,0.6448275862068965,0.5,0
3490,18.0,Inactive,Books,Cash,40752.92,30.34,1799,0.625,0.017787659811006114,5.8,0.59375,0
3491,26.0,Regular,Furniture,Credit Card,22982.73,5.04,1201,0.9302325581395349,0.035803497085761866,0.48484848484848486,0.2558139534883721,0
3492,20.0,Regular,Sports,Credit Card,8990.33,15.24,222,0.16,0.11261261261261261,0.7697841726618705,0.2,0
3493,43.0,New,Groceries,Net Banking,31792.4,11.79,348,0.0,0.040229885057471264,1.5963302752293578,0.7857142857142857,0
3494,36.0,Premium,Groceries,Credit Card,25545.48,33.68,1347,0.3333333333333333,0.0066815144766146995,1.5106382978723405,0.0,0
3495,49.0,Regular,Books,Credit Card,37957.52,41.91,319,0.2564102564102564,0.12225705329153605,5.088235294117647,0.20512820512820512,0
3496,36.0,Regular,Clothing,Cash,47429.27,2.46,464,0.9795918367346939,0.10560344827586207,0.6597222222222222,0.0,0
3497,65.0,Premium,Furniture,Credit Card,42820.95,31.98,572,0.0,0.006993006993006993,0.5379310344827586,3.5,0
3498,35.0,Regular,Books,Cash,4758.93,45.36,1171,0.07692307692307693,0.011101622544833475,17.142857142857142,1.1538461538461537,0
3499,29.0,Inactive,Groceries,Cash,34628.25,46.94,1347,0.6666666666666666,0.0334075723830735,2.8955223880597014,0.3333333333333333,0
3500,32.0,New,Groceries,Net Banking,13234.13,19.89,491,0.5,0.04480651731160896,0.14666666666666667,0.6363636363636364,1
3501,39.0,Regular,Furniture,Credit Card,14760.98,46.88,725,0.8571428571428571,0.009655172413793104,1.075268817204301,1.8571428571428572,0
3502,61.0,Inactive,Clothing,Credit Card,29066.49,43.5,1734,0.58,0.02883506343713956,0.22186495176848875,0.1,0
3503,26.0,Regular,Electronics,Credit Card,5361.99,44.24,924,0.8571428571428571,0.045454545454545456,1.4298245614035088,0.16666666666666666,0
3504,28.0,Inactive,Books,Net Banking,27209.91,30.65,999,0.375,0.04804804804804805,0.7647058823529411,0.10416666666666667,0
3505,30.0,Inactive,Electronics,Cash,30349.55,30.18,254,0.1111111111111111,0.03543307086614173,2.4782608695652173,1.5555555555555556,0
3506,27.0,Regular,Furniture,Credit Card,28584.28,39.38,202,0.5625,0.07920792079207921,0.7345679012345679,0.125,0
3507,68.0,New,Sports,Cash,49159.7,1.68,696,0.9166666666666666,0.017241379310344827,0.27900552486187846,1.6666666666666667,1
3508,56.0,Premium,Electronics,Debit Card,14167.25,12.57,624,0.5434782608695652,0.07371794871794872,0.3217821782178218,0.13043478260869565,0
3509,34.0,Premium,Sports,Credit Card,28389.64,39.72,1443,0.18,0.03465003465003465,0.07947019867549669,0.16,0
3510,66.0,Inactive,Electronics,Upi,25545.48,8.26,351,0.23333333333333334,0.08547008547008547,1.986784140969163,0.5333333333333333,0
3511,47.0,Premium,Books,Credit Card,25609.91,44.13,145,0.7317073170731707,0.2827586206896552,0.611353711790393,0.24390243902439024,0
3512,56.0,Regular,Furniture,Cash,18920.58,1.97,896,0.061224489795918366,0.0546875,6.565217391304348,0.02040816326530612,0
3513,31.0,Regular,Furniture,Upi,43093.11,32.27,787,0.3829787234042553,0.05972045743329098,0.4713114754098361,0.2127659574468085,0
3514,53.0,Premium,Groceries,Debit Card,27860.63,15.45,591,0.2727272727272727,0.018612521150592216,0.7088607594936709,0.0,0
3515,69.0,Inactive,Clothing,Net Banking,9598.62,14.35,613,0.8666666666666667,0.024469820554649267,0.4690721649484536,1.3333333333333333,1
3516,70.0,Regular,Clothing,Debit Card,20835.52,10.03,672,0.6458333333333334,0.07142857142857142,1.935483870967742,0.20833333333333334,0
3517,66.0,New,Groceries,Upi,39486.6,42.16,1471,0.8571428571428571,0.004758667573079538,0.3984375,2.5714285714285716,0
3518,70.0,Regular,Furniture,Debit Card,16696.84,20.59,946,0.8148148148148148,0.02854122621564482,7.454545454545454,0.25925925925925924,0
3519,65.0,Premium,Electronics,Credit Card,42228.87,36.84,47,0.21621621621621623,0.7872340425531915,0.2490566037735849,0.5405405405405406,0
3520,54.0,Premium,Electronics,Upi,5082.77,13.28,1748,0.9523809523809523,0.012013729977116704,0.6795580110497238,0.8571428571428571,0
3521,64.0,New,Sports,Credit Card,11877.68,19.82,909,0.4444444444444444,0.009900990099009901,2.9166666666666665,0.2222222222222222,0
3522,37.0,Premium,Electronics,Credit Card,42389.57,2.31,1239,0.225,0.03228410008071025,1.425,0.375,0
3523,53.0,Premium,Electronics,Credit Card,39068.58,18.09,370,0.95,0.10810810810810811,1.0389610389610389,0.15,0
3524,56.0,Premium,Electronics,Net Banking,49467.78,33.35,563,0.17391304347826086,0.08170515097690942,0.9299363057324841,0.2608695652173913,0
3525,19.0,New,Sports,Net Banking,33546.93,40.5,1132,0.8095238095238095,0.037102473498233215,1.5196078431372548,0.023809523809523808,0
3526,31.0,New,Groceries,Debit Card,34508.38,1.2,847,0.3,0.03541912632821724,0.5777777777777777,0.13333333333333333,0
3527,45.0,New,Furniture,Debit Card,34547.73,11.1,460,1.0,0.043478260869565216,0.005698005698005698,0.9,1
3528,51.0,New,Electronics,Cash,37298.45,45.27,400,0.4772727272727273,0.11,15.11111111111111,0.22727272727272727,0
3529,39.0,Premium,Furniture,Credit Card,39741.47,18.85,700,0.41935483870967744,0.04428571428571428,0.6655172413793103,0.12903225806451613,0
3530,46.0,New,Clothing,Net Banking,47301.22,35.89,142,0.24390243902439024,0.2887323943661972,0.6556603773584906,0.4634146341463415,0
3531,64.0,New,Electronics,Upi,39157.39,34.0,844,0.46153846153846156,0.015402843601895734,1.2615384615384615,0.6153846153846154,0
3532,24.0,Regular,Electronics,Net Banking,30175.02,37.18,840,0.6,0.023809523809523808,3.111111111111111,0.05,0
3533,28.0,New,Groceries,Debit Card,37071.74,26.0,543,0.20408163265306123,0.09023941068139964,0.45149253731343286,0.3877551020408163,0
3534,56.0,Premium,Books,Credit Card,34168.95,39.82,1095,0.6875,0.014611872146118721,0.5225225225225225,1.1875,0
3535,45.0,New,Books,Cash,11862.62,14.98,511,0.16666666666666666,0.011741682974559686,5.76,2.8333333333333335,0
3536,24.0,Regular,Furniture,Cash,6504.6,28.97,169,0.5,0.011834319526627219,0.7040816326530612,7.5,0
3537,69.0,Inactive,Books,Credit Card,24951.0,24.69,216,0.5714285714285714,0.06481481481481481,1.2755905511811023,1.3571428571428572,0
3538,67.0,Premium,Books,Credit Card,4300.55,10.75,42,0.0,0.047619047619047616,0.7626459143968871,5.5,0
3539,58.0,Regular,Furniture,Cash,18508.72,10.81,166,0.42857142857142855,0.04216867469879518,0.63,1.7142857142857142,0
3540,36.0,Inactive,Furniture,Cash,4437.7,24.25,903,0.6666666666666666,0.013289036544850499,0.6702127659574468,0.25,0
3541,48.0,Premium,Books,Net Banking,9555.16,17.38,1331,0.875,0.006010518407212622,6.3,0.375,0
3542,38.0,Inactive,Sports,Cash,1180.19,34.96,1569,0.8222222222222222,0.028680688336520075,0.07627118644067797,0.4444444444444444,0
3543,65.0,New,Groceries,Debit Card,42223.31,44.18,556,0.7272727272727273,0.039568345323741004,0.8444444444444444,0.4090909090909091,0
3544,31.0,New,Electronics,Credit Card,45700.7,15.63,262,0.7916666666666666,0.0916030534351145,0.308300395256917,0.5416666666666666,1
